ANNO;TRIMESTRE;MES_DEL_TRIMESTRE;ID_EMPRESA;EMPRESA;INGRESOS_TOTALES;INGRESOS_POSPAGO;INGRESOS_PREPAGO;CONSUMO_PREPAGO_ON;CONSUMO_PREPAGO_OFF
2021;1;3;901104609;SETROC MOBILE GROUP SAS;7651760;0;7651760;229553;7422207
2021;1;3;830122566;COLOMBIA TELECOMUNICACIONES S.A. E.S.P.;52727825451;43019324881;9708500570;7845924692;1862575878
2021;1;3;901162121;LOGISTICA FLASH COLOMBIA S.A.S;905412486,5;0;905412486,51;115213969,24;790198517.27
2021;1;3;900420122;VIRGIN MOBILE COLOMBIA S.A.S.;4080325851;0;4080325851;1038265176;3042060675
2021;1;3;830114921;COLOMBIA MOVIL  S.A ESP;32011491484;20456106373;11555385111;1664601303;9890783808
2021;2;1;800153993;COMUNICACION CELULAR S A COMCEL S A;116893311534;70272723670;46620587864;41287441139;5333146725
2021;2;1;830016046;AVANTEL S.A.S;2813339961;1439886278;1373453683;307521978;1065931705
2021;2;1;901354361;PARTNERS TELECOM COLOMBIA SAS;44860142;3374765;41485377;2320971;39164406
2021;2;1;900420122;VIRGIN MOBILE COLOMBIA S.A.S.;3424831625;0;3424831625;850915429;2573916196
2021;2;1;899999115;EMPRESA DE TELECOMUNICACIONES DE BOGOTA S.A. ESP;2979498972;2703408572;276090401;10234732;265855669
2021;2;1;901162121;LOGISTICA FLASH COLOMBIA S.A.S;824441281,99;0;824441281,99;101291578,8;723149703.19
2021;2;1;901104609;SETROC MOBILE GROUP SAS;8073634;0;8073634;242209,02;7831424.98
2021;2;1;830122566;COLOMBIA TELECOMUNICACIONES S.A. E.S.P.;49942199415;41264735987;8677463428;7052531751;1624931677
2021;2;1;900389508;ALMACENES EXITO INVERSIONES S.A.S.;456164352;0;456164352;120625652;335538700
2021;2;1;900973532;SUMA MOVIL S.A.S.;5764196,65;0;5764196,65;1504531,64;4259665.01
2021;2;1;830114921;COLOMBIA MOVIL  S.A ESP;25178323361;14239430810;10938892551;1888134106;9050758445
2021;2;2;901162121;LOGISTICA FLASH COLOMBIA S.A.S;819922858,92;0;819922858,92;99516356,99;720406501.93
2021;2;2;901354361;PARTNERS TELECOM COLOMBIA SAS;180776139;2987591;177788548;10813852;166974696
2021;2;2;900420122;VIRGIN MOBILE COLOMBIA S.A.S.;3317633794;0;3317633794;834301514;2483332280
2021;2;2;900389508;ALMACENES EXITO INVERSIONES S.A.S.;494490073;0;494490073;130055652;364434421
2021;2;2;830016046;AVANTEL S.A.S;3074049355;1744141005;1329908350;296861478;1033046872
2021;2;2;900973532;SUMA MOVIL S.A.S.;5674160,7;0;5674160,7;1509884,79;4164275.91
2021;2;2;901104609;SETROC MOBILE GROUP SAS;8196754;0;8196754;245902,62;7950851.38
2021;2;2;830114921;COLOMBIA MOVIL  S.A ESP;25971613713;14654942463;11316671250;2293326088;9023345162
2021;2;2;899999115;EMPRESA DE TELECOMUNICACIONES DE BOGOTA S.A. ESP;2644344903;2368354255;275990648;9733655;266256993
2021;2;2;830122566;COLOMBIA TELECOMUNICACIONES S.A. E.S.P.;50199547541;41428180549;8771366992;7122779852;1648587140
2021;2;2;800153993;COMUNICACION CELULAR S A COMCEL S A;116352545831;68900390401;47452155430;42002665284;5449490146
2021;2;3;800153993;COMUNICACION CELULAR S A COMCEL S A;114563087412;68761775004;45801312408;40509156185;5292156223
2021;2;3;830114921;COLOMBIA MOVIL  S.A ESP;25755171668;14634441854;11120729814;2451155288;8669574526
2021;2;3;900389508;ALMACENES EXITO INVERSIONES S.A.S.;502561347;0;502561347;131627101;370934246
2021;2;3;830122566;COLOMBIA TELECOMUNICACIONES S.A. E.S.P.;45679822763;40957818252;4722004511;3141179604;1580824907
2021;2;3;830016046;AVANTEL S.A.S;2761949983;1561463130;1200486853;270500027;929986826
2021;2;3;901354361;PARTNERS TELECOM COLOMBIA SAS;311011724;58909455;252102269;16063076;236039193
2021;2;3;901162121;LOGISTICA FLASH COLOMBIA S.A.S;765505584,31;0;765505584,31;94325182,42;671180401.89
2021;2;3;901104609;SETROC MOBILE GROUP SAS;6571994;0;6571994;197159,82;6374834.18
2021;2;3;900973532;SUMA MOVIL S.A.S.;5925729,02;0;5925729,02;1506354,66;4419374.36
2021;2;3;900420122;VIRGIN MOBILE COLOMBIA S.A.S.;3246179071;0;3246179071;820723888;2425455183
2021;2;3;899999115;EMPRESA DE TELECOMUNICACIONES DE BOGOTA S.A. ESP;2685853984;2427124050;258729934;9428568;249301366
2021;3;1;900420122;VIRGIN MOBILE COLOMBIA S.A.S.;3344967400;0;3344967400;847134532,43;2497832867.57
2021;3;1;830122566;COLOMBIA TELECOMUNICACIONES S.A. E.S.P.;47803982577;40776529147;7027453430;5436772502;1590680928
2021;3;1;901354361;PARTNERS TELECOM COLOMBIA SAS;458518293;282475887;176042406;15498765;160543641
2021;3;1;830016046;AVANTEL S.A.S;2564642573;1419182887;1145459686;270726689;874732997
2021;3;1;900973532;SUMA MOVIL S.A.S.;5975623,03;0;5975623,03;1393103,19;4582519.84
2021;3;1;830114921;COLOMBIA MOVIL  S.A ESP;27193119995;15598546485;11594573510;2650886836;8943686674
2021;3;1;901162121;LOGISTICA FLASH COLOMBIA S.A.S;787730371,35;0;787730371,35;96507247,31;691223124.04
2021;3;1;900389508;ALMACENES EXITO INVERSIONES S.A.S.;529226991;0;529226991;138349392;390877599
2021;3;1;800153993;COMUNICACION CELULAR S A COMCEL S A;115267168617;67400318602;47866850015;42587896524;5278953491
2021;3;1;901104609;SETROC MOBILE GROUP SAS;7985727;0;7985727;239571,81;7746155.19
2021;3;1;899999115;EMPRESA DE TELECOMUNICACIONES DE BOGOTA S.A. ESP;2683705102;2438149730,2;245555371,84;8748758,16;236806613.68
2021;3;2;830122566;COLOMBIA TELECOMUNICACIONES S.A. E.S.P.;46321833038;39348852293;6972980745;5407973431;1565007314
2021;3;2;830016046;AVANTEL S.A.S;1882324130;1238800654;643523476;146000106;497523370
2021;3;2;901162121;LOGISTICA FLASH COLOMBIA S.A.S;758622603,62;0;758622603,62;98949506,51;659673097.11
2021;3;2;899999115;EMPRESA DE TELECOMUNICACIONES DE BOGOTA S.A. ESP;2587362486,86;2328128389,75;259234097,11;8808794,51;250425302.6
2021;3;2;901104609;SETROC MOBILE GROUP SAS;7542796;0;7542796;226283,88;7316512.12
2021;3;2;901354361;PARTNERS TELECOM COLOMBIA SAS;684363832;434824788;249539044;27425017;222114027
2021;3;2;900389508;ALMACENES EXITO INVERSIONES S.A.S.;528750384;0;528750384;140109470;388640914
2021;3;2;830114921;COLOMBIA MOVIL  S.A ESP;27435137350;16093527869;11341609481;2627236120;8714373361
2021;3;2;900973532;SUMA MOVIL S.A.S.;5923401,76;0;5923401,77;1426044,02;4497357.75
2021;3;2;900420122;VIRGIN MOBILE COLOMBIA S.A.S.;3228682794;0;3228682794;824709181,39;2403973612.61
2021;3;2;800153993;COMUNICACION CELULAR S A COMCEL S A;112419692826;66039521945;46380170881;41568591083;4811579798
2021;3;3;830114921;COLOMBIA MOVIL  S.A ESP;28525596222;16796381822;11729214400;2903056660;8826157740
2021;3;3;900389508;ALMACENES EXITO INVERSIONES S.A.S.;531515397;0;531515397;143440081;388075316
2021;3;3;830122566;COLOMBIA TELECOMUNICACIONES S.A. E.S.P.;44043623819;37376804107;6666819712;5219408437;1447411275
2021;3;3;830016046;AVANTEL S.A.S;1337204531;1073904273;263300258;57112966;206187292
2021;3;3;901162121;LOGISTICA FLASH COLOMBIA S.A.S;701892288,91;0;701892288,91;91482789,87;610409499.04
2021;3;3;901104609;SETROC MOBILE GROUP SAS;6977475;0;6977475;209324,25;6768150.75
2021;3;3;900973532;SUMA MOVIL S.A.S.;5258569,77;0;5258569,76;1283319,87;3975249.89
2021;3;3;900420122;VIRGIN MOBILE COLOMBIA S.A.S.;3127995826;0;3127995826;807503860,66;2320491965.34
2021;3;3;899999115;EMPRESA DE TELECOMUNICACIONES DE BOGOTA S.A. ESP;2581701833,8;2342777919,1;238923914,67;7884204,93;231039709.74
2021;3;3;800153993;COMUNICACION CELULAR S A COMCEL S A;110344937833;65682087162;44662850671;40542539288;4120311383
2021;3;3;901354361;PARTNERS TELECOM COLOMBIA SAS;938562892;664725904;273836988;35936020;237900968
2021;4;1;901354361;PARTNERS TELECOM COLOMBIA SAS;1417334690;826174070;591160620;82762061;508398559
2021;4;1;899999115;EMPRESA DE TELECOMUNICACIONES DE BOGOTA S.A. ESP;2409635774,7;2169220523,28;240415251,39;8255294,67;232159956.72
2021;4;1;900420122;VIRGIN MOBILE COLOMBIA S.A.S.;3239271186;0;3239271186;836989408;2402281778
2021;4;1;900973532;SUMA MOVIL S.A.S.;5475189,81;0;5475189,81;1374330,62;4100859.19
2021;4;1;901104609;SETROC MOBILE GROUP SAS;6390873;0;6390873;255634,92;6135238.08
2021;4;1;901162121;LOGISTICA FLASH COLOMBIA S.A.S;683730562,83;0;683730562,83;89275425,64;594455137.19
2021;4;1;830016046;AVANTEL S.A.S;1160337355;1028138144;132199211;28521796;103677415
2021;4;1;830122566;COLOMBIA TELECOMUNICACIONES S.A. E.S.P.;47410508656;41349722294;6060786362;4619552421;1441233941
2021;4;1;900389508;ALMACENES EXITO INVERSIONES S.A.S.;561457754;0;561457754;150745286;410712468
2021;4;1;830114921;COLOMBIA MOVIL  S.A ESP;28523268776;17054355842;11468912934;2908784751;8560128183
2021;4;1;800153993;COMUNICACION CELULAR S A COMCEL S A;112905054709;67784457659;45120597050;41048098996;4072498054
2021;4;2;901354361;PARTNERS TELECOM COLOMBIA SAS;1649739901;974850381;674889520;92008353;582881167
2021;4;2;830114921;COLOMBIA MOVIL  S.A ESP;28485600854;17325615406;11159985448;2955950689;8204034759
2021;4;2;900389508;ALMACENES EXITO INVERSIONES S.A.S.;559166004;0;559166004;149446605;409719399
2021;4;2;830122566;COLOMBIA TELECOMUNICACIONES S.A. E.S.P.;50947680313;44650753661;6296926652;4947886845;1349039807
2021;4;2;830016046;AVANTEL S.A.S;1046012244;907982500;138029744;29458580;108571164
2021;4;2;901162121;LOGISTICA FLASH COLOMBIA S.A.S;596631206,48;0;596631206,48;77283334,7;519347871.78
2021;4;2;901104609;SETROC MOBILE GROUP SAS;5162755;0;5162755;206510,2;4956244.8
2021;4;2;900973532;SUMA MOVIL S.A.S.;4227652,05;0;4227652,05;1005057,57;3222594.48
2021;4;2;900420122;VIRGIN MOBILE COLOMBIA S.A.S.;2426349225;0;2426349225;622423168;1803926057
2021;4;2;899999115;EMPRESA DE TELECOMUNICACIONES DE BOGOTA S.A. ESP;2311124665,6;2076648736,53;234475929,06;7712943,35;226762985.71
2021;4;2;800153993;COMUNICACION CELULAR S A COMCEL S A;110452597271;66755343912;43697253359;39876581695;3820671664
2021;4;3;901104609;SETROC MOBILE GROUP SAS;4268813;0;4268813;170752,52;4098060.48
2021;4;3;830016046;AVANTEL S.A.S;899605090;798354084;101251006;21255828;79995178
2021;4;3;900973532;SUMA MOVIL S.A.S.;4040498,63;0;4040498,63;985874,38;3054624.25
2021;4;3;900389508;ALMACENES EXITO INVERSIONES S.A.S.;635024841;0;635024841;168100654;466924187
2021;4;3;901354361;PARTNERS TELECOM COLOMBIA SAS;1967657055;1170009066;797647989;110777664;686870325
2021;4;3;830122566;COLOMBIA TELECOMUNICACIONES S.A. E.S.P.;56259026663;50104638692;6154387971;4703938521;1450449450
2021;4;3;899999115;EMPRESA DE TELECOMUNICACIONES DE BOGOTA S.A. ESP;2531536042,4;2275377857,92;256158184,5;8371933,57;247786250.93
2021;4;3;800153993;COMUNICACION CELULAR S A COMCEL S A;111109259440;64677123337;46432136103;42280252966;4151883137
2021;4;3;901162121;LOGISTICA FLASH COLOMBIA S.A.S;548550831,14;0;548550831,14;68588467,26;479962363.88
2021;4;3;830114921;COLOMBIA MOVIL  S.A ESP;30621108837;17217696539;13403412298;4284297835;9119114463
2021;4;3;900420122;VIRGIN MOBILE COLOMBIA S.A.S.;1378289877;0;1378289877;354836096;1023453781
2022;1;1;800153993;COMUNICACION CELULAR S A COMCEL S A;108851431652;66554267855;42297163797;38605264496;3691899301
2022;1;1;830016046;AVANTEL S.A.S;264983561;129728706;135254855;26475950;108778905
2022;1;1;830114921;COLOMBIA MOVIL  S.A ESP;31496512145;19220516431;12275995714;4330032362;7945963352
2022;1;1;830122566;COLOMBIA TELECOMUNICACIONES S.A. E.S.P.;56546763749;51091750601;5455013148;4172843391;1282169757
2022;1;1;899999115;EMPRESA DE TELECOMUNICACIONES DE BOGOTA S.A. ESP;2232741293;1918596440;314144852;9849590;304295262
2022;1;1;900389508;ALMACENES EXITO INVERSIONES S.A.S.;600801404;0;600801404;158717405;442083999
2022;1;1;900420122;VIRGIN MOBILE COLOMBIA S.A.S.;2029034033;0;2029034033;512438128;1516595905
2022;1;1;900973532;SUMA MOVIL S.A.S.;4062802;0;4062802;853188;3209614
2022;1;1;901104609;SETROC MOBILE GROUP SAS;3336215;0;3336215;133449;3202766
2022;1;1;901162121;LOGISTICA FLASH COLOMBIA S.A.S;484046463;0;484046463;57085300;426961163
2022;1;1;901354361;PARTNERS TELECOM COLOMBIA SAS;1976998570;1230729092;746269478;101058219;645211259
2022;1;1;901470579;LOV TELECOMUNICACIONES SAS;197005;0;197004;17730;179274
2022;1;2;800153993;COMUNICACION CELULAR S A COMCEL S A;105429441817;66446534613;38982907204;35746592272;3236314932
2022;1;2;830016046;AVANTEL S.A.S;347494558;235907591;111586967;21025436;90561531
2022;1;2;830114921;COLOMBIA MOVIL  S.A ESP;30632702545;19230072101;11402630444;4142777632;7259852812
2022;1;2;830122566;COLOMBIA TELECOMUNICACIONES S.A. E.S.P.;55422296297;50474946689;4947349608;3806024109;1141325499
2022;1;2;899999115;EMPRESA DE TELECOMUNICACIONES DE BOGOTA S.A. ESP;1913674189;1634588548;279085641;8991875;270093766
2022;1;2;900389508;ALMACENES EXITO INVERSIONES S.A.S.;571590623;0;571590623;150373317;421217306
2022;1;2;900420122;VIRGIN MOBILE COLOMBIA S.A.S.;1820088783;0;1820088783;466569649;1353519134
2022;1;2;900973532;SUMA MOVIL S.A.S.;4723120;0;4723120;1039086;3684034
2022;1;2;901104609;SETROC MOBILE GROUP SAS;2831793;0;2831793;113272;2718521
2022;1;2;901162121;LOGISTICA FLASH COLOMBIA S.A.S;436251320;0;436251320;52559348;383691972
2022;1;2;901354361;PARTNERS TELECOM COLOMBIA SAS;2005354888;1246112503;759242385;102096614;657145771
2022;1;2;901470579;LOV TELECOMUNICACIONES SAS;2056585;0;2056584;102829;1953755
2022;1;3;800153993;COMUNICACION CELULAR S A COMCEL S A;108698965771;66148751796;42550213975;39085885274;3464328701
2022;1;3;830016046;AVANTEL S.A.S;265315692;123807218;141508474;25461905;116046569
2022;1;3;830114921;COLOMBIA MOVIL  S.A ESP;31000363916;18680638816;12319725100;4639533194;7680191906
2022;1;3;830122566;COLOMBIA TELECOMUNICACIONES S.A. E.S.P.;59021941507;53343793858;5678147649;4438605471;1239542178
2022;1;3;899999115;EMPRESA DE TELECOMUNICACIONES DE BOGOTA S.A. ESP;1861290457;1572802732;288487725;9487779;278999946
2022;1;3;900389508;ALMACENES EXITO INVERSIONES S.A.S.;651037007;0;651037007;176798580;474238427
2022;1;3;900420122;VIRGIN MOBILE COLOMBIA S.A.S.;1995889401;0;1995889401;508256381;1487633020
2022;1;3;900973532;SUMA MOVIL S.A.S.;5494961;0;5494961;1263841;4231120
2022;1;3;901104609;SETROC MOBILE GROUP SAS;3159294;0;3159294;126371;3032923
2022;1;3;901162121;LOGISTICA FLASH COLOMBIA S.A.S;450476145;0;450476145;70889256;379586889
2022;1;3;901354361;PARTNERS TELECOM COLOMBIA SAS;2309766528;1427754032;882012496;113529287;768483209
2022;1;3;901470579;LOV TELECOMUNICACIONES SAS;2842429;0;2842429;170547;2671882
2022;2;1;800153993;COMUNICACION CELULAR S A COMCEL S A;106433150463;66793830534;39639319929;36489015751;3150304178
2022;2;1;830016046;AVANTEL S.A.S;191162209;119004125;72158084;11238521;60919563
2022;2;1;830114921;COLOMBIA MOVIL  S.A ESP;29125903751;18959901385;10166002366;2895845364;7270157002
2022;2;1;830122566;COLOMBIA TELECOMUNICACIONES S.A. E.S.P.;55010494908;49833773086;5176721822;4043422783;1133299039
2022;2;1;830130125;CELLVOZ COLOMBIA SERVICIOS INTEGRALES S A E S P;865383;0;865383;127456;737927
2022;2;1;899999115;EMPRESA DE TELECOMUNICACIONES DE BOGOTA S.A. ESP;1613990607;1341379146;272611461;9212131;263399330
2022;2;1;900389508;ALMACENES EXITO INVERSIONES S.A.S.;623630402;0;623630402;175354472;448275930
2022;2;1;900420122;VIRGIN MOBILE COLOMBIA S.A.S.;1983408278;0;1983408278;507145634;1476262644
2022;2;1;900973532;SUMA MOVIL S.A.S.;5347277;0;5347277;1347516;3999761
2022;2;1;901104609;SETROC MOBILE GROUP SAS;2228881;0;2228881;66867;2162014
2022;2;1;901162121;LOGISTICA FLASH COLOMBIA S.A.S;406670710;0;406670710;49099142;357571568
2022;2;1;901354361;PARTNERS TELECOM COLOMBIA SAS;1899637825;1586075066;313562759;35048213;278514546
2022;2;1;901470579;LOV TELECOMUNICACIONES SAS;6333410;0;6333410;544673;5788737
2022;2;2;800153993;COMUNICACION CELULAR S A COMCEL S A;107279168622;67552334160;39726834462;36380915398;3345919064
2022;2;2;830016046;AVANTEL S.A.S;141946174;84903363;57042811;7838936;49203875
2022;2;2;830114921;COLOMBIA MOVIL  S.A ESP;29507972131;19401204675;10106767456;2881614585;7225152871
2022;2;2;830122566;COLOMBIA TELECOMUNICACIONES S.A. E.S.P.;54446279929;49216508432;5229771497;4095415998;1134355499
2022;2;2;830130125;CELLVOZ COLOMBIA SERVICIOS INTEGRALES S A E S P;562483;0;562483;87081;475402
2022;2;2;899999115;EMPRESA DE TELECOMUNICACIONES DE BOGOTA S.A. ESP;1556772170;1266439471;290332699;9941911;280390788
2022;2;2;900389508;ALMACENES EXITO INVERSIONES S.A.S.;693858327;0;693858327;193602300;500256027
2022;2;2;900420122;VIRGIN MOBILE COLOMBIA S.A.S.;2174283657;0;2174283657;560260708;1614022949
2022;2;2;900973532;SUMA MOVIL S.A.S.;6788439;0;6788439;1735837;5052602
2022;2;2;901104609;SETROC MOBILE GROUP SAS;1545763;0;1545763;46373;1499390
2022;2;2;901162121;LOGISTICA FLASH COLOMBIA S.A.S;409678655;0;409678655;50383627;359295028
2022;2;2;901354361;PARTNERS TELECOM COLOMBIA SAS;2063345078;1720819224;342525854;36138033;306387821
2022;2;2;901470579;LOV TELECOMUNICACIONES SAS;4264408;0;4264408;481878;3782530
2022;2;3;800153993;COMUNICACION CELULAR S A COMCEL S A;103475200778;66848539971;36626660807;33598881909;3027778898
2022;2;3;830016046;AVANTEL S.A.S;127355117;89057552;38297565;4478212;33819353
2022;2;3;830114921;COLOMBIA MOVIL  S.A ESP;26062598056;16359018301;9703579755;2999746223;6703833532
2022;2;3;830122566;COLOMBIA TELECOMUNICACIONES S.A. E.S.P.;55974609790;50916350419;5058259371;3951264324;1106995047
2022;2;3;830130125;CELLVOZ COLOMBIA SERVICIOS INTEGRALES S A E S P;368396;0;368396;58450;309946
2022;2;3;899999115;EMPRESA DE TELECOMUNICACIONES DE BOGOTA S.A. ESP;1376923435;1097690921;279232514;9661364;269571150
2022;2;3;900389508;ALMACENES EXITO INVERSIONES S.A.S.;671356625;0;671356625;191034308;480322317
2022;2;3;900420122;VIRGIN MOBILE COLOMBIA S.A.S.;1780208571;0;1780208571;458781202;1321427369
2022;2;3;900973532;SUMA MOVIL S.A.S.;7264864;0;7264864;1964582;5300282
2022;2;3;901104609;SETROC MOBILE GROUP SAS;796450;0;796450;23894;772556
2022;2;3;901162121;LOGISTICA FLASH COLOMBIA S.A.S;380738311;0;380738311;46636698;334101613
2022;2;3;901354361;PARTNERS TELECOM COLOMBIA SAS;2162920892;1824095685;338825207;34597607;304227600
2022;2;3;901470579;LOV TELECOMUNICACIONES SAS;4209254;0;4209254;555621;3653633
2022;3;1;800153993;COMUNICACION CELULAR S A COMCEL S A;100650854181;63008098071;37642756110;34575938077;3066818033
2022;3;1;830016046;AVANTEL S.A.S;87659256;73929690;13729566;888970;12840596
2022;3;1;830114921;COLOMBIA MOVIL  S.A ESP;26403550471;16335753928;10067796542;2788844507;7278952035
2022;3;1;830122566;COLOMBIA TELECOMUNICACIONES S.A. E.S.P.;56121868333;51137858635;4984009698;3870325069;1113684629
2022;3;1;830130125;CELLVOZ COLOMBIA SERVICIOS INTEGRALES S A E S P;342417;0;342417;54787;287630
2022;3;1;899999115;EMPRESA DE TELECOMUNICACIONES DE BOGOTA S.A. ESP;1417597473;1144662509;272934964;9560686;263374278
2022;3;1;900389508;ALMACENES EXITO INVERSIONES S.A.S.;664624548;0;664624548;190356895;474267653
2022;3;1;900420122;VIRGIN MOBILE COLOMBIA S.A.S.;1894977329;0;1894977329;488358494;1406618835
2022;3;1;900973532;SUMA MOVIL S.A.S.;7644474;0;7644474;2067234;5577240
2022;3;1;901104609;SETROC MOBILE GROUP SAS;0;0;0;0;0
2022;3;1;901162121;LOGISTICA FLASH COLOMBIA S.A.S;389322991;0;389322991;47742117;341580874
2022;3;1;901354361;PARTNERS TELECOM COLOMBIA SAS;2092827222;1937013369;155813853;18867868;136945985
2022;3;1;901470579;LOV TELECOMUNICACIONES SAS;4225069;0;4225068;397156;3827912
2022;3;2;800153993;COMUNICACION CELULAR S A COMCEL S A;101362789706;63979061394;37383728312;34410810421;2972917891
2022;3;2;830016046;AVANTEL S.A.S;0;0;0;0;0
2022;3;2;830114921;COLOMBIA MOVIL  S.A ESP;26374757915;15988565216;10386192699;3145254763;7240937936
2022;3;2;830122566;COLOMBIA TELECOMUNICACIONES S.A. E.S.P.;54798406781;51333664248;3464742533;2417103793;1047638740
2022;3;2;830130125;CELLVOZ COLOMBIA SERVICIOS INTEGRALES S A E S P;274560;0;274560;49421;225139
2022;3;2;899999115;EMPRESA DE TELECOMUNICACIONES DE BOGOTA S.A. ESP;1426285188;1157320106;268965081;9280883;259684198
2022;3;2;900389508;ALMACENES EXITO INVERSIONES S.A.S.;694346257;0;694346257;199643628;494702629
2022;3;2;900420122;VIRGIN MOBILE COLOMBIA S.A.S.;1729236717;0;1729236717;447647380;1281589337
2022;3;2;900973532;SUMA MOVIL S.A.S.;8442751;0;8442751;2282172;6160579
2022;3;2;901104609;SETROC MOBILE GROUP SAS;0;0;0;0;0
2022;3;2;901162121;LOGISTICA FLASH COLOMBIA S.A.S;386183997;0;386183998;47467513;338716485
2022;3;2;901354361;PARTNERS TELECOM COLOMBIA SAS;2234684806;2065012413;169672393;20486504;149185889
2022;3;2;901470579;LOV TELECOMUNICACIONES SAS;4279542;0;4279541;457910;3821631
2022;3;3;800153993;COMUNICACION CELULAR S A COMCEL S A;99327166130;64101983393;35225182737;32495108297;2730074440
2022;3;3;830016046;AVANTEL S.A.S;0;0;0;0;0
2022;3;3;830114921;COLOMBIA MOVIL  S.A ESP;26353321211;16738457218;9614863993;2782657307;6832206686
2022;3;3;830122566;COLOMBIA TELECOMUNICACIONES S.A. E.S.P.;52492830610;47614881896;4877948714;3893694285;984254429
2022;3;3;830130125;CELLVOZ COLOMBIA SERVICIOS INTEGRALES S A E S P;319806;0;319806;63961;255845
2022;3;3;899999115;EMPRESA DE TELECOMUNICACIONES DE BOGOTA S.A. ESP;1457339453;1180600183;276739270;9915177;266824093
2022;3;3;900389508;ALMACENES EXITO INVERSIONES S.A.S.;669732128;0;669732128;193937991;475794137
2022;3;3;900420122;VIRGIN MOBILE COLOMBIA S.A.S.;1663833229;0;1663833229;433677826;1230155403
2022;3;3;900973532;SUMA MOVIL S.A.S.;8602506;0;8602506;2318210;6284296
2022;3;3;901104609;SETROC MOBILE GROUP SAS;0;0;0;0;0
2022;3;3;901162121;LOGISTICA FLASH COLOMBIA S.A.S;364316001;0;364316001;45715896;318600105
2022;3;3;901354361;PARTNERS TELECOM COLOMBIA SAS;2261861412;2098702381;163159031;19785166;143373865
2022;3;3;901470579;LOV TELECOMUNICACIONES SAS;4047095;0;4047094;388521;3658573
2022;4;1;800153993;COMUNICACION CELULAR S A COMCEL S A;102646570623;65928404416;36718166207;33985924891;2732241316
2022;4;1;830114921;COLOMBIA MOVIL  S.A ESP;29468013819;19090256098;10377757721;2904430592;7473327129
2022;4;1;830122566;COLOMBIA TELECOMUNICACIONES S.A. E.S.P.;52737850304;47696994770;5040855534;3998683221;1042172313
2022;4;1;830130125;CELLVOZ COLOMBIA SERVICIOS INTEGRALES S A E S P;197757;0;197757;30060;167697
2022;4;1;899999115;EMPRESA DE TELECOMUNICACIONES DE BOGOTA S.A. ESP;1335607240;1045109168;290498072;10184084;280313988
2022;4;1;900389508;ALMACENES EXITO INVERSIONES S.A.S.;791646726;0;791646726;226325053;565321673
2022;4;1;900420122;VIRGIN MOBILE COLOMBIA S.A.S.;1727861665;0;1727861665;449347154;1278514511
2022;4;1;900973532;SUMA MOVIL S.A.S.;8447210;0;8447210;2681286;5765924
2022;4;1;901104609;SETROC MOBILE GROUP SAS;0;0;0;0;0
2022;4;1;901162121;LOGISTICA FLASH COLOMBIA S.A.S;357698165;0;357698165;45613257;312084908
2022;4;1;901354361;PARTNERS TELECOM COLOMBIA SAS;2482098926;2161669244;320429682;38451562;281978120
2022;4;1;901470579;LOV TELECOMUNICACIONES SAS;4338329;0;4338329;383084;3955245
2022;4;2;800153993;COMUNICACION CELULAR S A COMCEL S A;101787336222;67121882995;34665453227;32154842949;2510610278
2022;4;2;830114921;COLOMBIA MOVIL  S.A ESP;26507022466;17054525970;9452496496;2687589133;6764907363
2022;4;2;830122566;COLOMBIA TELECOMUNICACIONES S.A. E.S.P.;51578932040;46620904944;4958027096;3927639474;1030387622
2022;4;2;830130125;CELLVOZ COLOMBIA SERVICIOS INTEGRALES S A E S P;183784;0;183784;16548;167236
2022;4;2;899999115;EMPRESA DE TELECOMUNICACIONES DE BOGOTA S.A. ESP;1133648140;855694068;277954072;9525035;268429037
2022;4;2;900389508;ALMACENES EXITO INVERSIONES S.A.S.;762940042;0;762940042;220183994;542756048
2022;4;2;900420122;VIRGIN MOBILE COLOMBIA S.A.S.;1640614259;0;1640614259;428074688;1212539571
2022;4;2;900973532;SUMA MOVIL S.A.S.;8731298;0;8731298;2667639;6063659
2022;4;2;901104609;SETROC MOBILE GROUP SAS;0;0;0;0;0
2022;4;2;901162121;LOGISTICA FLASH COLOMBIA S.A.S;333464605;0;333464605;42466552;290998053
2022;4;2;901354361;PARTNERS TELECOM COLOMBIA SAS;2596438601;2277714763;318723838;41434099;277289739
2022;4;2;901470579;LOV TELECOMUNICACIONES SAS;4589508;0;4589508;350336;4239172
2022;4;3;800153993;COMUNICACION CELULAR S A COMCEL S A;107314202203;70007078249;37307123954;34580705962;2726417992
2022;4;3;830114921;COLOMBIA MOVIL  S.A ESP;27629924694;17002764629;10627160065;3195236831;7431923234
2022;4;3;830122566;COLOMBIA TELECOMUNICACIONES S.A. E.S.P.;54651035724;48250291945;6400743779;5409169385;991574394
2022;4;3;830130125;CELLVOZ COLOMBIA SERVICIOS INTEGRALES S A E S P;355941;0;355941;27252;328689
2022;4;3;899999115;EMPRESA DE TELECOMUNICACIONES DE BOGOTA S.A. ESP;1117779444;803588127;314191317;10738075;303453242
2022;4;3;900389508;ALMACENES EXITO INVERSIONES S.A.S.;857287450;0;857287450;253656680;603630770
2022;4;3;900420122;VIRGIN MOBILE COLOMBIA S.A.S.;1723497264;0;1723497264;443511761;1279985503
2022;4;3;900973532;SUMA MOVIL S.A.S.;8874918;0;8874918;2670800;6204118
